"id_docente";"nome";"titulo";"tipo";"issn_ou_sigla";"nome_local";"ano";"qualis";"natureza";"percentile_ou_h5";"autores";"doi"
26;Anselmo Cardoso de Paiva;Lung Structures Classification Using 3D Geometric Measurements and SVM;TRABALHO-EM-EVENTOS;CIARP;"12th Iberoamerican Congress on Pattern Recognition - CIARP 2007 - Lecture Notes Computer Science - LNCS";2007;A4;INTERNACIONAL;;"João Rodrigo Ferreira da Silva Sousa;Aristófanes Corrêa Silva;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;Semivariogram Applied for Classification of Benign and Malignant Tissues in Mammography;TRABALHO-EM-EVENTOS;-;International Conference on Image Analysis and Recognition - Lecture Notes in Computer Science (LNCS), Annasl of the  International Conference on Image Analysis and Recognition;2006;SQ;INTERNACIONAL;;"Valdeci Ribeiro da Silva Júnior;Anselmo Cardoso de Paiva;Aristófanes Corrêa Silva;Alexandre César Muniz de Oliveira;";""
26;Anselmo Cardoso de Paiva;Identificação de Massas em Mamografias usando Textura, Geometria e Algoritmos de Agrupamento e Classificação;TRABALHO-EM-EVENTOS;-;VI Workshop de Informática Médica (WIM´2006) - Anais do VI Workshop de Informática Médica (WIM´2006);2006;SQ;NACIONAL;;"Geraldo Braz Júnior;Aristófanes Corrêa Silva;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;Classification of Normal, Benign and Malignant Tissues Using Co-occurrence Matrix and Bayesian Neural Network in Mammographic Images.;TRABALHO-EM-EVENTOS;NETWORKS;IX Brazilian Neural Networks Symposium - Anais do IX Brazilian Neural Networks Symposium;2006;B2;NACIONAL;;"Leonardo de Oliveira Martins;alcione miranda dos santos;Aristófanes Corrêa Silva;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;A Progressive Transmission Scheme for Vector maps in low bandwidth environments based on device rendering;TRABALHO-EM-EVENTOS;-;"25th International Conferences on Conceptual Modeling (ER 2006) - Workshop on Conceptual Modeling for Geographic Information Systems (CoMoGIS) - Lecture Notes on Computer Science, Annals of 25th International Conferences on Conceptual Modeling (ER 2006)";2006;SQ;INTERNACIONAL;;"David Cavassana;Anselmo Cardoso de Paiva;Mario Antonio Meireles Teixeira;Cláudio de Souza Baptista;Elvis Rodrigues da Silva;";""
26;Anselmo Cardoso de Paiva;Framework para representação, manipulação e visualização de Dados Volumétricos Médicos;TRABALHO-EM-EVENTOS;WIM;V Workshop de Informática Médica WIM 2005 - Anais do V Workshop de Informática Médica WIM 2005;2005;B4;NACIONAL;;"João Rodrigo Ferreira da Silva Sousa;Aristófanes Corrêa Silva;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;ARQUITETURA DE UM FRAMEWORK PARA O DESENVOLVIMENTO DE APLICAÇÕES BASEADAS EM LOCALIZAÇÃO;TRABALHO-EM-EVENTOS;WWW;Conferência IADIS Ibero-Americana WWW/Internet 2005 - Conferência IADIS Ibero-Americana WWW/Internet 2005;2005;A1;INTERNACIONAL;;"Erich Farias Monteiro;Anselmo Cardoso de Paiva;Francisco José da Silva e Silva;Cláudio de Souza Baptista;";""
26;Anselmo Cardoso de Paiva;Migratool: Towards a Web-Based Spatial Database Migration Tool;TRABALHO-EM-EVENTOS;-;"2nd International Workshop on Geographic Information Management GIM'05 - Annals of the 2nd International Workshop on Geographic Information Management GIM'05";2005;SQ;INTERNACIONAL;;"Fábio Luiz Leite Jr.;André Gomes de Sousa;Cláudio de Souza Baptista;Camilo Porto Nunes;Elvis Rodrigues da Silva;Damião Ribeiro de Almeida,;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;On Performance Evaluation of Web GIS Applications;TRABALHO-EM-EVENTOS;-;"2nd International Workshop on Geographic Information Management GIM'05 - Annals of 2nd International Workshop on Geographic Information Management GIM'05";2005;SQ;INTERNACIONAL;;"Cláudio de Souza Baptista;Camilo Porto Nunes;André Gomes de Sousa;Elvis Rodrigues da Silva;Fábio Luiz Leite Jr.;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;Diagnosis of Lung Nodule Using Reinforcement Learning and Geometric Measures;TRABALHO-EM-EVENTOS;DATA;International Conference on Machine Learning and Data Mining MLDM´2005 - Lecture Notes in Artificial Intelligence Science;2005;B4;INTERNACIONAL;;"Aristófanes Corrêa Silva;Valdeci Ribeiro da Silva Júnior;Areolino de Almeida Neto;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;Semivariogram and SGLDM Methods Comparison for the Diagnosis of Solitary Lung Nodule.;TRABALHO-EM-EVENTOS;-;"2nd Iberian Conference on Pattern Recognition and Image Analysis - Annals of the 2nd Iberian Conference on Pattern Recognition and Image Analysis, Lecture Notes on Computer Science";2005;SQ;INTERNACIONAL;;"Aristófanes Corrêa Silva;Anselmo Cardoso de Paiva;Marcelo Gattass;Paulo Cézar Carvalho Pinto;";""
26;Anselmo Cardoso de Paiva;Comparison of FLDA, MLP and SVM in Diagnosis of Lung Nodule;TRABALHO-EM-EVENTOS;DATA;International Conference on Machine Learning and Data Mining MLDM´2005 - Lecture Notes in Artificial Intelligence Science, Annals of the International Conference on Machine Learning and Data Mining MLDM´2005;2005;B4;INTERNACIONAL;;"Aristófanes Corrêa Silva;Anselmo Cardoso de Paiva;Alexandre César Muniz de Oliveira;";""
26;Anselmo Cardoso de Paiva;Visualization of Compressed Volumetric Data With Local Decompression;TRABALHO-EM-EVENTOS;-;Brazilian Symposium on Computer Graphics and Image Processing - Proceedings of the Brazilian Symposium on Computer Graphics and Image Processing;2004;SQ;NACIONAL;;"Fernando Demétrio Cutrim;João Rodrigo Ferreira da Silva Sousa;Leonardo de Oliveira Martins;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;USANDO TECNOLOGIAS J2EE E SVG PARA DISPONIBILIZAÇÃO DE MAPAS NA WEB;TRABALHO-EM-EVENTOS;-;GISBrasil - GISBrasil;2004;SQ;NACIONAL;;"Cláudio de Souza Baptista;Fábio Luiz Leite Jr.;Elvis Rodrigues da Silva;Anselmo Cardoso de Paiva;Camilo Porto Nunes;André Gomes de Sousa;";""
26;Anselmo Cardoso de Paiva;A Multiresolution Approach for Internet GIS Applications;TRABALHO-EM-EVENTOS;DEXA;"1st International Workshop on Geographic Information Management (GIM2004) (DEXA'04) - Proceedings of the 1st International Workshop on Geographic Information Management (GIM2004)";2004;A4;INTERNACIONAL;;"Anselmo Cardoso de Paiva;Elvis Rodrigues da Silva;Fábio Luiz Leite Jr.;Cláudio de Souza Baptista;";""
26;Anselmo Cardoso de Paiva;Using Open Source GIS in e-Government Applications;TRABALHO-EM-EVENTOS;EGOV;Third International Conference on Electronic Government - EGOV '04 - Lecture Notes in Computer Science;2004;B1;INTERNACIONAL;;"Cláudio de Souza Baptista;Fábio Luiz Leite Jr.;Elvis Rodrigues da Silva;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;Visualização de Dados Volumétricos Comprimidos Baseado em Descompressão Local;TRABALHO-EM-EVENTOS;-;XIV Seminário Regional de Informática - SRI?2004 - Anais do XIV Seminário Regional de Informática - SRI?2004;2004;SQ;NACIONAL;;"Fernando Demétrio Cutrim;João Rodrigo Ferreira da Silva Sousa;Leonardo de Oliveira Martins;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;A Web Based System for Radiographers Training;TRABALHO-EM-EVENTOS;GROUP;IMIA Working Group for Education Conference 2003 - Proceedings of the IMIA Working Group for Education Conference 2003;2003;A3;INTERNACIONAL;;"Emmanuel Nazareno de Lima Ferro;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;Visualização de Informações na WEB Usando Realidade Virtual Não-imersiva;TRABALHO-EM-EVENTOS;WWW;Conferência IADIS Ibero-Americana WWW/Internet 2003 - Actas da Conferencia IADIS Ibero-Americana WWW/Internet 2003;2003;A1;INTERNACIONAL;;"Erich Farias Monteiro;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;Compressão de Mapas SVG para Visualização na WEB;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Sistemas Multimídia e Web (WEBMÍDIA) - Anais do : Simpósio Brasileiro de Sistemas Multimídia e Web (WEBMÍDIA);2003;SQ;NACIONAL;;"Marcio Sekeff Sallem;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;Modelagem e Implementação de Um Sistema para Treinamento de Técnicos em Radiologia Baseado em Realidade Virtual Não-imersiva;TRABALHO-EM-EVENTOS;SVR;VI Symposium on Virtual Reality - Proceedings of SVR 2003;2003;A4;NACIONAL;;"Emanuel Nazareno de Lima Ferro;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;Um Ambiente para a Visualização de Informações Baseado em Realidade Virtual Não-imersiva;TRABALHO-EM-EVENTOS;SVR;V Symposium on Virtual Reality - Proceedings of SVR 2002 - V Symposium on Virtual Reality;2002;A4;NACIONAL;;"Erich Farias Monteiro;Anselmo Cardoso de Paiva;";""
26;Anselmo Cardoso de Paiva;Servlets e COM para a Visualizacao de Dados Geograficos na Web;TRABALHO-EM-EVENTOS;-;II Workshop Brasileiro de GeoInformatica - ;2000;SQ;NACIONAL;;"Vianna, A. C.;Anselmo Cardoso de Paiva;Gattass, M.;";""
26;Anselmo Cardoso de Paiva;Requisites of 3-D seismic data volume rendering;TRABALHO-EM-EVENTOS;-;GOCAD ENSG Conference - Procedings of GOCAD ENSG Conference;1998;SQ;INTERNACIONAL;;"Gerhardt, André;Anselmo Cardoso de Paiva;Schmidt, Ana Elisa;Martha, Luis Fernando;Carvalho, Paulo César;Marcelo Gattas;";""
26;Anselmo Cardoso de Paiva;Modelagem Numérica de Vigas Submetidas à Ruptura por Cisalhamento;TRABALHO-EM-EVENTOS;-;XVI Congresso Ibero Latino Americano de Métodos Computacionais em Engenharia - Anais do XVI Congresso Ibero Latino Americano de Métodos Computacionais em Engenharia;1994;SQ;INTERNACIONAL;;"Anselmo Cardoso de Paiva;Napoleão Filho, J.;";""
26;Anselmo Cardoso de Paiva;Uma Ferramenta Gráfica Interativa para Ensino de Modelagem por Elementos Finitos para Elasticidade Plana;TRABALHO-EM-EVENTOS;-;XII Congresso Ibero Latino Americano de Métodos Computacionais em Engenharia - ;1992;SQ;INTERNACIONAL;;"Martha, L. F.;Guimarães, L. G. S.;Menezes, I. F.;Anselmo Cardoso de Paiva;Viana, A. C.;Gattass, M.;";""
54;Antonio Oseas de Carvalho Filho;Automatic classification of pulmonary nodules in computed tomography images using pre-trained networks and bag of features;ARTIGO-PUBLICADO;"13807501";MULTIMEDIA TOOLS AND APPLICATIONS;2023;A2;COMPLETO;86;"LIMA, THIAGO;LUZ, DANIEL;OSEAS, ANTONIO;VERAS, RODRIGO;Flavio Henrique Duarte de Araujo;";"10.1007/s11042-023-14900-5"
54;Antonio Oseas de Carvalho Filho;Metodologia automática para detecção de bacilos de tuberculose utilizando RetinaNet e modelos de cores;TRABALHO-EM-EVENTOS;-;XXII SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE - 2022: ANAIS DO XXII SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2022;SQ;INTERNACIONAL;;"MORAES RODRIGUES, FILIPE MATEUS;DOS SANTOS REIST, FRANCISCO JOSE;mateus assis veloso;João Otávio Bandeira Diniz;Romuere Rodrigues Veloso e Silva;Antonio Oseas de Carvalho Filho;";"10.5753/sbcas.2022.222677"
54;Antonio Oseas de Carvalho Filho;Detecção de Movimentos em Python usando OpenCV;CAPITULO-DE-LIVRO-PUBLICADO;-;Minicursos do XII Simpósio de Sistemas de Informação (SINFO) - ;2022;SQ;;;"mateus assis veloso;DOS SANTOS REIST, FRANCISCO JOSE;MORAES RODRIGUES, FILIPE MATEUS;DE CARVALHO BRITO, VITORIA;Antonio Oseas de Carvalho Filho;";""
54;Antonio Oseas de Carvalho Filho;Minicursos do XII Simpósio de Sistemas de Informação (SINFO);CAPITULO-DE-LIVRO-PUBLICADO;-;Desenvolvimento Funcional: DevOps GIT e GitHub - ;2022;SQ;;;"Layra Lunane Leal Silva;Marcos Dalessandro Cavalcante Lima;Vitória de Carvalho Brito;Antonio Oseas de Carvalho Filho;";""
54;Antonio Oseas de Carvalho Filho;Tumor Segmentation in Breast DCE- MRI Slice Using Deep Learning Methods;TRABALHO-EM-EVENTOS;ISCC;"2021 IEEE Symposium on Computers and Communications (ISCC) - 2021 IEEE Symposium on Computers and Communications (ISCC)";2021;A2;INTERNACIONAL;;"CARVALHO, EDSON DAMASCENO;VELOSO SILVA, ROMUERE RODRIGUES;MATHEW, MANO JOSEPH;Flavio Henrique Duarte de Araujo;DE CARVALHO FILHO, ANTONIO OSEAS;";"10.1109/iscc53001.2021.9631444"
54;Antonio Oseas de Carvalho Filho;An automated method for segmentation of COVID-19 lesions based on Computed Tomography using deep learning methods;TRABALHO-EM-EVENTOS;ISCC;"2021 IEEE Symposium on Computers and Communications (ISCC) - 2021 IEEE Symposium on Computers and Communications (ISCC)";2021;A2;INTERNACIONAL;;"GONCALVES SANTOS LANDIM, JOSE ANATIEL;Flavio Henrique Duarte de Araujo;MATHEW, MANO JOSEPH;DE CARVALHO FILHO, ANTONIO OSEAS;";"10.1109/iscc53001.2021.9631534"
54;Antonio Oseas de Carvalho Filho;BacillusNet: An automated approach using RetinaNet for segmentation of pulmonary Tuberculosis bacillus;TRABALHO-EM-EVENTOS;ISCC;"2021 IEEE Symposium on Computers and Communications (ISCC) - 2021 IEEE Symposium on Computers and Communications (ISCC)";2021;A2;INTERNACIONAL;;"DOS SANTOS REIST, FRANCISCO JOSE;VELOSO, MATEUS ASSIS;MORAES RODRIGUES, FILIPE MATEUS;DE CARVALHO BRITO, VITORIA;SALES DOS SANTOS, PATRICK RYAN;ARAUJO, JOSE DENES LIMA;DE ANDRADE LIRA RABELO, RICARDO;Antonio Oseas de Carvalho Filho;";"10.1109/ISCC53001.2021.9631390"
54;Antonio Oseas de Carvalho Filho;Metodologia automática para classificação de lesões de mama utilizando Transfer Learning;CAPITULO-DE-LIVRO-PUBLICADO;-;Pesquisas Aplicadas em Sistemas de Informação - ;2021;SQ;;;"Rafael Pedro da Silva Neto;Antonio Oseas de Carvalho Filho;";""
54;Antonio Oseas de Carvalho Filho;Análise de Textura de Nódulos Pulmonares para Sistemas CAD Utilizando Índice de Diversidade Funcional;CAPITULO-DE-LIVRO-PUBLICADO;-;Pesquisas Aplicadas em Sistemas de Informação - ;2021;SQ;;;"William Torres;Antonio Oseas de Carvalho Filho;";""
54;Antonio Oseas de Carvalho Filho;Determinação automática do glaucoma utilizando índices de diversidade taxonômica;CAPITULO-DE-LIVRO-PUBLICADO;-;Pesquisas Aplicadas em Sistemas de Informação - ;2021;SQ;;;"Tomaz Bisneto;Antonio Oseas de Carvalho Filho;";""
54;Antonio Oseas de Carvalho Filho;"Classi&#64257;cação de imagens em COVID-19 e Não-COVID-19 usando CNN para extração de características e múltiplos classi&#64257;cadores";CAPITULO-DE-LIVRO-PUBLICADO;-;Pesquisas Aplicadas em Sistemas de Informação - ;2021;SQ;;;"CARVALHO, EDELSON DAMASCENO;Antonio Oseas de Carvalho Filho;";""
54;Antonio Oseas de Carvalho Filho;Uma Abordagem Baseada em Capsule Network para a Identificação de Glaucoma em Imagens de Retina;CAPITULO-DE-LIVRO-PUBLICADO;-;Pesquisas Aplicadas em Sistemas de Informação - ;2021;SQ;;;"DE CARVALHO BRITO, VITORIA;Antonio Oseas de Carvalho Filho;";""
54;Antonio Oseas de Carvalho Filho;Índices COVID: Uma Abordagem Baseada em Textura para Classificar Lesões Pulmonares;CAPITULO-DE-LIVRO-PUBLICADO;-;Pesquisas Aplicadas em Sistemas de Informação - ;2021;SQ;;;"SALES DOS SANTOS, PATRICK RYAN;Antonio Oseas de Carvalho Filho;";""
54;Antonio Oseas de Carvalho Filho;{Diagnóstico Automático da Presença de Exsudatos em Imagens de Retina Utilizando Aprendizado Profundo;CAPITULO-DE-LIVRO-PUBLICADO;-;Pesquisas Aplicadas em Sistemas de Informação - ;2021;SQ;;;"Deusimar D. Sousa;Antonio Oseas de Carvalho Filho;";""
54;Antonio Oseas de Carvalho Filho;Método Automático para Classificação de Imagens Histopatológicas da Mama Utilizando Transfer Learning e Análise de Textura;CAPITULO-DE-LIVRO-PUBLICADO;-;Pesquisas Aplicadas em Sistemas de Informação - ;2021;SQ;;;"Milton Martins de Oliveira Junior;Antonio Oseas de Carvalho Filho;";""
54;Antonio Oseas de Carvalho Filho;Detecção de Máscara em Python Usando OpenCV e Deep Learning;CAPITULO-DE-LIVRO-PUBLICADO;-;Minicursos do XIV Encontro Unificado de Computação do Piauí (ENUCOMPI) e XI Simpósio de Sistemas de Informação (SINFO) - Sociedade Brasileira de Computação;2021;SQ;;;"DE CARVALHO BRITO, VITORIA;Patrick Ryan Sales dos Santos;Antonio Oseas de Carvalho Filho;";""
54;Antonio Oseas de Carvalho Filho;Detecção de Máscara em Python Usando OpenCV e Deep Learning;CAPITULO-DE-LIVRO-PUBLICADO;-;Minicursos do XIV Encontro Unificado de Computação do Piauí (ENUCOMPI) e XI Simpósio de Sistemas de Informação (SINFO) - ;2021;SQ;;;"Patrick Ryan Sales dos Santos;Vitória de Carvalho Brito;Antonio Oseas de Carvalho Filho;";""
54;Antonio Oseas de Carvalho Filho;Classificação automática de texturas de imagens de pele em melanoma e não melanoma utilizando índices de diversidade;CAPITULO-DE-LIVRO-PUBLICADO;-;Pesquisas Aplicadas em Sistemas de Informação - ;2021;SQ;;;"Alex William Leal;Antonio Oseas de Carvalho Filho;";""
54;Antonio Oseas de Carvalho Filho;Classification of COVID-19 in X-ray images with Genetic Fine-tuning;ARTIGO-PUBLICADO;"00457906";COMPUTERS & ELECTRICAL ENGINEERING;2021;A2;COMPLETO;86;"VIEIRA, PABLO A.;MAGALHÃES, DEBORAH M.V.;CARVALHO-FILHO, ANTONIO O.;VERAS, RODRIGO M.S.;Ricardo de Andrade Lira Rabêlo;SILVA, ROMUERE R.V.;";"10.1016/j.compeleceng.2021.107467"
54;Antonio Oseas de Carvalho Filho;Classificação automática de tecidos mamários em malignos e benignos utilizando Índices de diversidade;CAPITULO-DE-LIVRO-PUBLICADO;-;Pesquisas Aplicadas em Sistemas de Informação - ;2021;SQ;;;"Igor Miranda Grangeiro;Antonio Oseas de Carvalho Filho;";""
54;Antonio Oseas de Carvalho Filho;An approach to the classification of COVID-19 based on CT scans using convolutional features and genetic algorithms;ARTIGO-PUBLICADO;"00104825";COMPUTERS IN BIOLOGY AND MEDICINE;2021;A1;COMPLETO;89;"CARVALHO, EDSON D.;SILVA, ROMUERE R.V.;ARAÚJO, FLÁVIO H.D.;Ricardo de Andrade Lira Rabêlo;DE CARVALHO FILHO, ANTÔNIO O.;";"10.1016/j.compbiomed.2021.104744"
54;Antonio Oseas de Carvalho Filho;COVID-index: A texture-based approach to classifying lung lesions based on CT images;ARTIGO-PUBLICADO;"00313203";PATTERN RECOGNITION;2021;A1;COMPLETO;93;"DE CARVALHO BRITO, VITORIA;SALES DOS SANTOS, PATRICK RYAN;Nonato Rodrigues de Sales;Antonio Oseas de Carvalho Filho;";"10.1016/j.patcog.2021.108083"
54;Antonio Oseas de Carvalho Filho;Optimized Method for Locating the Source of Voltage Sags;ARTIGO-PUBLICADO;"18456421";JCOMSS - Journal of Communications Software and Systems;2021;B2;COMPLETO;33;"FILHO, JOSE CARLOS;DA SILVA BORGES, FABBIO ANDERSON;Ricardo de Andrade Lira Rabêlo;SARAIVA SILVA, IVAN;DE CARVALHO FILHO, ANTONIO OSEAS;";"10.24138/jcomss-2021-0070"
54;Antonio Oseas de Carvalho Filho;A Deep Learning Approach for the Detection and Classification of Power Quality Disturbances with Windowed Signals;ARTIGO-PUBLICADO;"26618907";SN Computer Science;2021;B2;COMPLETO;;"RODRIGUES, WILSON L.;BORGES, FABBIO A. S.;DE CARVALHO FILHO, ANTONIO O.;Ricardo de Andrade Lira Rabêlo;";"10.1007/s42979-020-00435-1"
54;Antonio Oseas de Carvalho Filho;Automatic method for glaucoma diagnosis using a three-dimensional convoluted neural network;ARTIGO-PUBLICADO;"09252312";NEUROCOMPUTING;2021;A1;COMPLETO;93;"Nonato Rodrigues de Sales;Antonio Oseas de Carvalho Filho;Mano Joseph Mathew;";"10.1016/j.neucom.2020.07.146"
54;Antonio Oseas de Carvalho Filho;Análise filogenética aplicada a exploração de textura de imagens de pele para auxílio no diagnóstico do melanoma;CAPITULO-DE-LIVRO-PUBLICADO;-;Pesquisas Aplicadas em Sistemas de Informação - ;2021;SQ;;;"Wellington João da Silva Sousa Júnior;Antonio Oseas de Carvalho Filho;";""
