"id_docente";"nome";"titulo";"ano_inicio";"ano_fim";"situacao";"natureza";"qtd_graduacao";"qtd_especializacao";"qtd_mestrado";"qtd_doutorado";"integrantes";"financiador";"responsavel"
23;Francisco José da Silva e Silva;Monitoramento em Tempo Real de Restrições de Mobilidade no contexto de IoT e Cidades Inteligentes;2018;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Francisco José da Silva e Silva;  Fabio M Costa;  Luciano Reis Coutinho;  Markus Endler;  Marcos Paulino Roriz Junior;  Davi Viana dos Santos;  Adalberto Teixeira Azevedo Jr;  Luis Aristóteles Santos Silva;  Fernando Benedito Veras Magalhães;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Não
23;Francisco José da Silva e Silva;Infraestrutura de Software e Aplicações de IoT para Cidades Inteligentes;2018;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Francisco José da Silva e Silva;  Alexandre César Muniz de Oliveira;  Noemi Rodriguez;  Allan Kardec Duailibe Barros;  Luciano Reis Coutinho;  Markus Endler;  Davi Viana dos Santos;  Alex Oliveira Barradas Filho;  Luiz Eduardo Galvão Martins;  Marcos Kalinowski;  André Carlos Ponce de Leon Ferreira de Carvalho;  Arlindo Flavio da Conceição;  Antonio Augusto Chaves;  ";Coordenação de Aperfeiçoamento de Pessoal de Nível Superior;Sim
23;Francisco José da Silva e Silva;"Desenvolvimento de uma Infraestrutra para o Processamento Sema&#770;ntico de Fluxos de Dados de Contexto para Ambientes Computacionais Mo&#769;veis de Larga Escala";2017;"2020";CONCLUIDO;PESQUISA;"1";"";"2";"2";"Francisco José da Silva e Silva;  Rafael Fernandes Lopes;  Luciano Reis Coutinho;  Ariel Soares Teles;  Marcelo Henrique Monier Alves Júnior;  Markus Endler;  Berto de Tacio P. Gomes;  Vitor Pinheiro de Almeida;  Eduardo Devidson Costa Bezerra;  Anderson Soares Costa;  Allan Fa&#769;bio de Aguiar Barbosa;  Rodolfo Sobreira Alves;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
23;Francisco José da Silva e Silva;"INCT da Internet do Futuro ? Desenvolvendo nova Cie&#770;ncia e Tecnologia para a Internet do Futuro e Cidades Inteligentes";2017;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Francisco José da Silva e Silva;  Fabio Kon;  Siang Wun Song;  Alfredo Goldman Vel Lejbman;  Markus Endler;  Edmundo Roberto Moura Madeira;  Otto Carlos Muniz Bandeira Duarte;  Junior Barreira;  Eduardo Mario Dias;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
23;Francisco José da Silva e Silva;ESMOCYP: Efficient Semantic MOdels and Fault- tolerant Middleware for CYber-Physical Systems;2016;"2019";CONCLUIDO;PESQUISA;"";"";"";"";"Francisco José da Silva e Silva;  Luiz Carlos Muniz;  Markus Endler;  Kurt Rothermel;  Edward Hermann Haeusler;  Jean-Pierre Briot;  Marcelo Monier;  Eduardo Devidson Costa Bezerra;  Anderson Soares Costa;  Rodolfo Sobreira Alves;  ";;Não
23;Francisco José da Silva e Silva;"MobileAMP: Uma Infraestrutura Auto&#770;noma de Software para Detecc&#807;a&#771;o de Padro&#771;es de Atividade e Deslocamento em Ambientes Mo&#769;veis de Larga Escala";2015;"2017";CONCLUIDO;PESQUISA;"";"";"";"";"Francisco José da Silva e Silva;  Ariel Soares Teles;  Markus Endler;  Berto de Tacio P. Gomes;  Marcos Paulino Roriz Junior;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
23;Francisco José da Silva e Silva;Ambiente Pervasivo para o  Acompanhamento Personalizado de Portadores de Doenças Crônica;2014;"2016";CONCLUIDO;PESQUISA;"";"";"5";"1";"Francisco José da Silva e Silva;  Berto de Tácio Pereira Gomes;  Samyr Béliche Vale;  Luiz Carlos Muniz;  Luciano Reis Coutinho;  José Daniel Pereira Ribeiro Filho;  Marcelo Henrique Monier Alves Júnior;  Salvino Pedro Duarte Júnior;  Jairo Ferreira Rocha;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Não
23;Francisco José da Silva e Silva;OHAA - Arquitetura Dirigida por Ontologias de Agentes de Software Híbridos;2014;"2016";CONCLUIDO;PESQUISA;"";"";"3";"2";"Francisco José da Silva e Silva;  Maria Del Rosario Girardi Gutierrez;  Ariel Soares Teles;  Adriana Leite Costa;  Manoel Messias Pereira Medeiros;  Paulo Cesar Mendes Cardoso;  Rayane Meneses da Silva;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Não
23;Francisco José da Silva e Silva;MobileHealthNet - Redes Sociais Móveis Voltadas ao Atendimento à Saúde;2013;"2015";CONCLUIDO;PESQUISA;"1";"";"3";"2";"Francisco José da Silva e Silva;  Markus Endler;  Berto de Tácio Pereira Gomes;  Ariel Soares Teles;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
23;Francisco José da Silva e Silva;Suporte a Aplicações Colaborativas Através de uma Infraestrutura de Grades de Computadores (Enabling Collaborative Applications for Desktop Grids);2011;"2013";EM_ANDAMENTO;PESQUISA;"1";"";"2";"1";"Francisco José da Silva e Silva;  Sébastien Monnet;  March Shapiro;  Luciana Arantes;  Samyr Béliche Vale;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
23;Francisco José da Silva e Silva;Infraestrutura para Execução de Experimentos e Simulações Complexas de Sistemas Distribuídos;2010;"2011";EM_ANDAMENTO;DESENVOLVIMENTO;"";"";"";"";"Francisco José da Silva e Silva;  Alexandre César Tavares Vidal;  José de Ribamar Braga Pinheiro Júnior;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
23;Francisco José da Silva e Silva;Infraestrutura e Aplicações Colaborativas para Ambientes Computacionais Móveis;2010;"2012";EM_ANDAMENTO;PESQUISA;"2";"";"2";"";"Francisco José da Silva e Silva;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
23;Francisco José da Silva e Silva;Desenvolvimento de Mecanismos Autonômicos para Grades Computacionais;2010;"2012";EM_ANDAMENTO;PESQUISA;"1";"";"1";"";"Francisco José da Silva e Silva;  Alexandre César Tavares Vidal;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
23;Francisco José da Silva e Silva;Gerenciamento de Recursos, Tolerância a Falhas e Escalabilidade em Grades Computacionais Autônomas;2008;"2010";EM_ANDAMENTO;PESQUISA;"2";"";"2";"";"Francisco José da Silva e Silva;  Markus Endler;  Fabio Kon;  Siang Wun Song;  Alfredo Goldman Vel Lejbman;  Fábio Moreira Costa;  Marcelo Finger;  Édson Cárceres;  Henrique Mongelli;  Eduardo Sany Laber;  Fernando Castor Filho;  Raphael Y. Camargo;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
23;Francisco José da Silva e Silva;Aplicações e Desenvolvimento Tecnológico em Telemedicina baseado em Sistemas de Auxilio ao Diagnóstico Médico e em Sistemas Móveis;2008;"2010";EM_ANDAMENTO;DESENVOLVIMENTO;"";"";"";"";"Francisco José da Silva e Silva;  Denivaldo Cícero Pavão Lopes;  Allan Kardec Duailibe Barros;  Eugênio Mariano Loureiro Garcia de Medeiros;  Humberto Oliveira Serra;  José Albuquerque de Figueiredo Neto;  ";Financiadora de Estudos e Projetos;Não
23;Francisco José da Silva e Silva;Integrade 2;2006;"2007";CONCLUIDO;PESQUISA;"4";"0";"2";"0";"Francisco José da Silva e Silva;  Markus Endler;  Fabio Kon;  Alfredo Goldman;  Siang Wun Song;  Marcelo Finger;  Édson Cárceres;  Henrique Mongelli;  Eduardo Sany Laber;  Renato Cerqueira;  Fabio M Costa;  ";Universidade Federal de Goiás;Não
23;Francisco José da Silva e Silva;Projeto de Acompanhamento e Avaliação dos Programas Brasileiros de Transferência de Renda: o processo e os impactos produzidos sobre a pobreza no Brasil;2005;"2007";CONCLUIDO;PESQUISA;"0";"0";"0";"0";"Francisco José da Silva e Silva;  Maria Ozanira da Silva e Silva;  Maria Carmelita Yazbek;  Geraldo de Giovanni;  Flávio Bezerra de Farias;  ";Pontifícia Universidade Católica de São Paulo;Não
23;Francisco José da Silva e Silva;FlexiGrid: Grades Computacionais Flexíveis: Infra-estrutura e Aplicações;2005;"2007";CONCLUIDO;PESQUISA;"2";"0";"3";"0";"Francisco José da Silva e Silva;  Fábio Moreira Costa;  Aristófanes Correa Silva;  Márcio Nunes de Miranda;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
23;Francisco José da Silva e Silva;INTEGRADE - Infraestrutua para o Aproveitamento de Recursos Ociosos;2002;"2007";CONCLUIDO;PESQUISA;"0";"0";"0";"2";"Francisco José da Silva e Silva;  Fabio Kon;  Anselmo Cardoso de Paiva;  Alexandre César Tavares Vidal;  José de Ribamar Braga Pinheiro Júnior;  Siang Wun Song;  Alfredo Goldman Vel Lejbman;  Marcelo Finger;  ";Coordenação de Aperfeiçoamento de Pessoal de Nível Superior;Sim
23;Francisco José da Silva e Silva;Automatic Configuration and Monitoring of Component-Based Distributed Systems;1999;"2002";CONCLUIDO;PESQUISA;"";"";"";"";"Francisco José da Silva e Silva;  Markus Endler;  Dilma Menezes da Silva;  Fabio Kon;  Siang Wun Song;  Luiz Eduardo Buzato;  Cecília Mary Fischer Rubira;  Hernán Astudillo;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
15;Geraldo Braz Júnior;Sistema Jurídico Inteligente para Análise e Predição de Resultados de Litígios e Sugestão de Tratativas (SiJurI);2020;"2022";CONCLUIDO;PESQUISA;"5";"";"4";"2";"Geraldo Braz Júnior;  Anselmo Cardoso de Paiva;  Aristófanes Corrêa Silva;  Simara Veira da Rocha;  João Dallyson de Sousa Almeida;  ";;Sim
15;Geraldo Braz Júnior;Análise e Processamento de Imagens Médicas usando Deep e Imbalanced Learning;2018;"2022";CONCLUIDO;PESQUISA;"4";"";"4";"";"Geraldo Braz Júnior;  Anselmo Cardoso de Paiva;  Vandecia Rejane Monteiro Fernandes;  Simara Veira da Rocha;  João Dallyson de Sousa Almeida;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
15;Geraldo Braz Júnior;Detecção e Diagnóstico de Melanoma através de Deep Features;2016;"2018";CONCLUIDO;PESQUISA;"3";"";"1";"";"Geraldo Braz Júnior;  Anselmo Cardoso Paiva;  Vandecia Rejane Monteiro Fernandes;  Simara Veira da Rocha;  João Dallyson Sousa de Almeida;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
15;Geraldo Braz Júnior;Estudo de Features Invariantes e Deep Learning para o Diagnóstico de Câncer de Mama;2016;"2018";CONCLUIDO;PESQUISA;"6";"";"2";"";"Geraldo Braz Júnior;  Aristófanes Corrêa Silva;  Anselmo Cardoso de Paiva;  Simara Vieira da Rocha;  Vandecia Rejane Monteiro Fernandes;  João Dallyson Sousa de Almeida;  Tiago Bonini Borchartt;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
15;Geraldo Braz Júnior;PETComp: Uma nova estratégia para evolução;2016;"2018";CONCLUIDO;OUTRA;"18";"0";"0";"0";"Geraldo Braz Júnior;  ";;Sim
15;Geraldo Braz Júnior;Análise do Impacto de Regiões de Fundo e de Sub Padrões Recorrentes no Reconhecimento de Massas em Mamografias;2015;"2015";CONCLUIDO;PESQUISA;"1";"";"";"";"Geraldo Braz Júnior;  Anselmo Cardoso de Paiva;  Simara Veira da Rocha;  Petterson Sousa Diniz;  ";Fundação Universidade Federal do Maranhão;Sim
15;Geraldo Braz Júnior;PublicaUFMA: Plataforma Integrada de Gerenciamento de Pesquisa;2015;"2018";CONCLUIDO;DESENVOLVIMENTO;"2";"0";"0";"0";"Geraldo Braz Júnior;  Anselmo Cardoso de Paiva;  Vandecia Rejane Monteiro Fernandes;  João Dallyson Sousa de Almeida;  ";Universidade Federal do Maranhão;Sim
15;Geraldo Braz Júnior;Tecnologias da Informação no Apoio à Gestão Publica no Estado do Maranhão;2015;"2020";CONCLUIDO;PESQUISA;"2";"";"6";"3";"Geraldo Braz Júnior;  Anselmo Cardoso de Paiva;  Aristófanes Corrêa Silva;  Vandecia Rejane Monteiro Fernandes;  Simara Veira da Rocha;  Ivana Marcia Oliveira Maia;  João Dallyson Sousa de Almeida;  ";;Sim
15;Geraldo Braz Júnior;Detecção e Diagnóstico de Câncer de Mama Usando Análise de Diversidade e Análise Geométrica Côncava;2014;"2016";CONCLUIDO;PESQUISA;"3";"0";"2";"0";"Geraldo Braz Júnior;  Aristófanes Corrêa Silva;  Anselmo Cardoso de Paiva;  Simara Veira da Rocha;  João Dallyson Sousa de Almeida;  Ricardo Costa da Silva Marques;  Marcos Vinicius Moreira Serra Benevides;  Rafael Dias Ferreira;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
15;Geraldo Braz Júnior;Desenvolvimento de Software para Análise Ergonômica do Trabalho com o uso de Câmeras de Profundidade;2014;"2016";CONCLUIDO;EXTENSAO;"2";"";"";"";"Geraldo Braz Júnior;  Anselmo Cardoso de Paiva;  Simara Veira da Rocha;  Ivana Marcia Oliveira Maia;  ";;Não
15;Geraldo Braz Júnior;Desenvolvimento de jogos sérios para o ensino interativo de conceitos matemáticos;2014;"2014";CONCLUIDO;PESQUISA;"3";"";"";"";"Geraldo Braz Júnior;  Anselmo Cardoso de Paiva;  Ruy G. S. G. de Oliveira;  Roberth A. F. Araujo;  Rodrigo Menezes;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
15;Geraldo Braz Júnior;Ambiente Virtual Com Interação Baseada Em Gestos Para Treinamento De Operadores;2014;"2016";CONCLUIDO;PESQUISA;"5";"";"3";"1";"Geraldo Braz Júnior;  Aristófanes Corrêa Silva;  Anselmo Cardoso de Paiva;  TIAGO RAMOS RIBEIRO;  Paulo Roberto Jansen dos reis;  Daniel Lima Gomes Júnior;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Não
15;Geraldo Braz Júnior;"Diferenciac&#807;a&#771;o do Padra&#771;o de Malignidade e Benignidade de Massas em Mamografias Digitalizadas Usando Geoestati&#769;stica e I&#769;ndices de Diversidade";2013;"2015";CONCLUIDO;PESQUISA;"2";"0";"0";"0";"Geraldo Braz Júnior;  Anselmo Cardoso Paiva;  DA ROCHA, SIMARA VIEIRA;  ";;Não
15;Geraldo Braz Júnior;Detecção e Diagnóstico de Câncer de Mama e Pulmão Usando Análise de Diversidade e Análise Geométrica;2013;"2016";CONCLUIDO;PESQUISA;"3";"";"4";"2";"Geraldo Braz Júnior;  Aristófanes Corrêa Silva;  Anselmo Cardoso de Paiva;  Simara Veira da Rocha;  ";;Não
15;Geraldo Braz Júnior;Detecção e Diagnóstico de Cancer de Mama e Pulmão;2012;"2015";CONCLUIDO;PESQUISA;"4";"";"2";"2";"Geraldo Braz Júnior;  Leonardo Mendes dos Santos;  Aristófanes Corrêa Silva;  Anselmo Cardoso de Paiva;  Simara Veira da Rocha;  Héber P. Sousa;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Não
15;Geraldo Braz Júnior;Detecção Automática de Massas em Imagens Digitalizadas de Mamografias através de Visão Bilateral utilizando Técnicas de Segmentação em Grafos e  Aprendizado de Máquina;2012;"2014";CONCLUIDO;PESQUISA;"2";"0";"0";"0";"Geraldo Braz Júnior;  Anselmo Cardoso de Paiva;  DA ROCHA, SIMARA VIEIRA;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
15;Geraldo Braz Júnior;Um Ambiente para Armazenamento, Recuperação, Interpretação e Análise de Grandes Volumes de Dados MultimÍdia;2011;"2014";CONCLUIDO;PESQUISA;"4";"";"4";"";"Geraldo Braz Júnior;  Anselmo Cardoso Paiva;  Aristófanes Corrêa Silva;  Asla Medeiros e Sá;  Simara Vieira da Rocha;  Cláudio de Souza Baptista;  Paulo Cézar Carvalho Pinto;  Ulrich Schiel;  Hugo Feitosa de Figueiredo;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
15;Geraldo Braz Júnior;Detecção e Diagnóstico de Lesões em Tecidos da Mama através de Imagens;2011;"2012";CONCLUIDO;PESQUISA;"";"";"";"2";"Geraldo Braz Júnior;  Anselmo Cardoso Paiva;  Aristófanes Corrêa Silva;  Simara Vieira da Rocha;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
15;Geraldo Braz Júnior;Visualização e Processamento de Imagens Médicas da Mama e Pulmão;2011;"2015";CONCLUIDO;PESQUISA;"5";"";"2";"2";"Geraldo Braz Júnior;  Aristófanes Corrêa Silva;  Anselmo Cardoso de Paiva;  Simara Veira da Rocha;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
15;Geraldo Braz Júnior;Imagens Médicas: Processamento, Análise e Visualização para Detecção e Diagnóstico de Câncer de Mama e Pulmão;2010;"2014";EM_ANDAMENTO;PESQUISA;"10";"";"3";"2";"Geraldo Braz Júnior;  Aristófanes Corrêa Silva;  Cardoso de Paiva, Anselmo;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
15;Geraldo Braz Júnior;Reconhecimento de Face de Personalidades Históricas para Auxiliar na Recuperação de Documentos em Acervos Digitais;2010;"2012";EM_ANDAMENTO;PESQUISA;"3";"";"1";"";"Geraldo Braz Júnior;  Anselmo Cardoso Paiva;  Aristófanes Corrêa Silva;  Asla Medeiros e Sá;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Não
15;Geraldo Braz Júnior;Processamento de Imagens de Mamografias para Detecção e Diagnóstico de Massas na Mama;2009;"2011";CONCLUIDO;PESQUISA;"2";"";"2";"1";"Geraldo Braz Júnior;  Anselmo Cardoso de Paiva;  Simara Veira da Rocha;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Não
15;Geraldo Braz Júnior;Processamento e análise de imagens mastológicas;2008;"2014";EM_ANDAMENTO;PESQUISA;"";"";"6";"2";"Geraldo Braz Júnior;  Anselmo Cardoso Paiva;  Aristófanes Corrêa Silva;  Simara Vieira da Rocha;  Célio Vinicius Neves de Albuquerque;  Aura Conci;  Regina Célia Paula Leal Toledo;  Bianca Zadrozny;  Esteban Walter Gonzalez Clua;  Otton Teixeira da Silveira Filho;  ";Coordenação de Aperfeiçoamento de Pessoal de Nível Superior;Não
15;Geraldo Braz Júnior;Frameworks e Componentes de Software para Sistemas de Governo Eletrônico. Modelagem e desenvolvimento de sistemas java (JSF/JPA);2008;"2009";CONCLUIDO;PESQUISA;"4";"";"";"";"Geraldo Braz Júnior;  ";Secretaria de Educação Básica do;Sim
15;Geraldo Braz Júnior;Detecção de Massas na Mama baseado em Imagens de Mamografia Digital;2007;"2009";CONCLUIDO;PESQUISA;"4";"";"4";"";"Geraldo Braz Júnior;  Anselmo Cardoso Paiva;  Aristófanes Corrêa Silva;  Alexandre César Muniz de Oliveira;  Leonardo de Oliveira Martins;  Vanessa Rodrigues Coelho Leite;  Luciane Maria Oliveira Brito;  Maria Bethânia da Costa Chein;  Angélica Maria Reis Godinho;  Iohama Gabriella Silva Ribeiro;  Ana Maria Nogueira Silva;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Não
15;Geraldo Braz Júnior;Metodologias de Desenvolvimento Ágil de Sistemas - Estudo e Adaptação ao Ambiente de Desenvolvimento da Alumar no Desenvolvimento de Sistemas de Suporte a Decisão;2006;"2007";CONCLUIDO;PESQUISA;"";"";"";"";"Geraldo Braz Júnior;  ";"";Sim
15;Geraldo Braz Júnior;Imagens Médicas: Processamento, Análise e Visualização;2006;"2010";CONCLUIDO;PESQUISA;"9";"";"4";"";"Geraldo Braz Júnior;  Leonardo Mendes dos Santos;  Anselmo Cardoso Paiva;  Aristófanes Corrêa Silva;  Alexandre César Muniz de Oliveira;  Paulo Cezar Pinto Carvalho;  Marcelo Gattass;  Rodolfo Acatauassú Nunes;  Danilo Lauande Franco;  Valdeci Ribeiro da Silva Junior;  João Rodrigo Ferreira da Silva Sousa;  Manoel Marcondes de Oliveira Lima Junior;  Edgar Diniz;  Erick Corrêa Silva;  Stefan de Lima Portela;  ";Pontifícia Universidade Católica do Rio de Janeiro;Não
15;Geraldo Braz Júnior;Detecção e Diagnóstico de Massas na Mama baseado em Imagens Mamográficas;2006;"2008";CONCLUIDO;PESQUISA;"6";"";"3";"";"Geraldo Braz Júnior;  Leonardo Mendes dos Santos;  Anselmo Cardoso Paiva;  Aristófanes Corrêa Silva;  Alexandre César Muniz de Oliveira;  Valdeci Ribeiro da Silva Junior;  Manoel Marcondes de Oliveira Lima Junior;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
53;Guilherme Amaral Avelino;Avaliação de Técnicas Modernas para Melhoria da Produtividade de Atividades de Desenvolvimento de Software (CNPq Universal 2021);2022;"";EM_ANDAMENTO;PESQUISA;"1";"";"6";"4";"Guilherme Amaral Avelino;  Marco Tulio Valente;  Pedro Santos Neto;  JOÃO EDUARDO MONTANDON;  Luciana Lourdes Silva;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
53;Guilherme Amaral Avelino;Investigação de ambientes de desenvolvimento através da mineração de dados oriundos de repositórios de software;2019;"2022";CONCLUIDO;PESQUISA;"2";"";"";"";"Guilherme Amaral Avelino;  ";;Sim
53;Guilherme Amaral Avelino;Avaliação em Larga Escala de Práticas de Gerenciamento de Projetos de Código Aberto;2017;"2018";CONCLUIDO;PESQUISA;"2";"";"2";"8";"Guilherme Amaral Avelino;  Marco Tulio Valente;  ";Fundação de Amparo à Pesquisa do Estado de Minas Gerais;Não
53;Guilherme Amaral Avelino;Modularidade e Qualidade de Software em Linguagens Dinâmicas;2015;"2017";CONCLUIDO;PESQUISA;"2";"";"8";"3";"Guilherme Amaral Avelino;  Marco Tulio Valente;  ";Fundação de Amparo à Pesquisa do Estado de Minas Gerais;Não
38;Ivan Saraiva Silva;Descrição, Validação e Prototipagem de Bloco Múlti-Núcleos para Projeto de Microprocessadores Many-Core Baseados em Redes em Chip;2013;"";EM_ANDAMENTO;PESQUISA;"4";"";"1";"";"Ivan Saraiva Silva;  Ramon Santos Nepomuceno;  Laysson Oliveira Luz;  Eugenio Souza Carvalho;  Thiago Rodrigues Barros da Silva Soares;  Hildebrando Alves de Araújo Segundo;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
38;Ivan Saraiva Silva;NCAD - Núcleo de Computação de Alto desempenho da Universidade Federal do Piauí;2012;"";EM_ANDAMENTO;OUTRA;"10";"";"20";"";"Ivan Saraiva Silva;  Andre Castelo Branco Soares;  Andre Macedo Santana;  Kelson Romulo Teixeira Aires;  Pedro de Alcantara dos Santos Neto;  ";Financiadora de Estudos e Projetos;Sim
38;Ivan Saraiva Silva;Modelos de Hierarquia de Memória para Arquiteturas Multi-Core;2012;"";EM_ANDAMENTO;PESQUISA;"5";"";"1";"2";"Ivan Saraiva Silva;  Karla Darlene Nepomuceno Ramos;  Leonardo Augusto Casillo;  Silvio Roberto Fernandes de Araújo;  Bruno Cruz de Oliveira;  Ramon Santos Nepomuceno;  Laysson Oliveira Luz;  Eugenio Souza Carvalho;  Guilherme Amaral Avelino;  Thiago Rodrigues Barros da Silva Soares;  Hildebrando Alves de Araújo Segundo;  Tackyss Takamazina Mafuta;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
38;Ivan Saraiva Silva;NAMITEC - Instituto Nacional de Ciência e Tecnologia de de Sistemas Micro e Nanoeletrônicos;2012;"";EM_ANDAMENTO;PESQUISA;"5";"";"1";"2";"Ivan Saraiva Silva;  Sergio Bampi;  Ricardo Augusto do Luz Reis;  Altamiro Amadeu Susin;  Cesar Albenes Zeferino;  Raimundo Carlos Silvério Freire;  Marcio Eduardo Kreutz;  Jacobus Willibrordus Swart;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
38;Ivan Saraiva Silva;Biblioteca de Componentes de Hardware/Software e Projeto de Plataformas Multiprocessadas em Silício;2011;"";EM_ANDAMENTO;PESQUISA;"3";"";"1";"3";"Ivan Saraiva Silva;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
38;Ivan Saraiva Silva;Escolas de Microeletrônica e Sistemas Embarcados - Realização de eventos;2011;"2011";EM_ANDAMENTO;EXTENSAO;"5";"";"4";"3";"Ivan Saraiva Silva;  Raimundo Santos Moura;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
38;Ivan Saraiva Silva;DHTMesh - Uma rede Mesh sem fio 802.11s com alta escalabilidade;2010;"2011";EM_ANDAMENTO;DESENVOLVIMENTO;"4";"";"";"";"Ivan Saraiva Silva;  Sergio Viana Fialho;  Marcos César Madruga Alves Pinheiro;  ";Rede Nacional de Ensino e Pesquisa;Não
38;Ivan Saraiva Silva;Apoio a Criação de Grupo de Sistemas Embarcados, Projeto de Hardware e Microeletrônica na Universidade Federal do Piauí;2010;"2012";EM_ANDAMENTO;PESQUISA;"1";"0";"0";"3";"Ivan Saraiva Silva;  Leonardo Augusto Casillo;  Silvio Roberto Fernandes de Araújo;  Bruno Cruz de Oliveira;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
38;Ivan Saraiva Silva;SOC-SBTVD - Sistema em Chip para o Terminal de Acesso do SBTVD;2009;"2010";EM_ANDAMENTO;DESENVOLVIMENTO;"5";"";"3";"";"Ivan Saraiva Silva;  Luciano Volcan Agostini;  Altamiro Amadeu Susin;  Ricardo Pezzuol Jacobi;  Arthur Tórgo Gómez;  ";Rede Nacional de Ensino e Pesquisa;Não
38;Ivan Saraiva Silva;Rede H.264 SBTVD;2008;"2011";EM_ANDAMENTO;PESQUISA;"3";"";"2";"1";"Ivan Saraiva Silva;  Sergio Bampi;  Luciano Volcan Agostini;  Altamiro Amadeu Susin;  Ricardo Pezzuol Jacobi;  ";Financiadora de Estudos e Projetos;Sim
38;Ivan Saraiva Silva;Fortalecimento do PPgSC/UFRN através de Projetos para Desenvolvimento de Tecnologias em Software e Hardware para  Sistemas Embarcados;2008;"2010";EM_ANDAMENTO;PESQUISA;"0";"";"10";"6";"Ivan Saraiva Silva;  Sergio Bampi;  David Deharbe;  Benjamin Rene Callejas Bedregal;  Regivan Hugo Nunes Santiago;  Anamaria Martins Moreira;  Altamiro Amadeu Susin;  Thais Vasconcelos Batista;  Fernando Rangel de Sousa;  Elizabeth Ferreira Gouvêa Gldbagrg;  Flávia Coimbra Delicato;  Jair Cavalcanti Leite;  Marco César Goldbarg;  João Marcos;  Marcel Oliveira;  Martín Alejandro Musicante;  Paulo de Figueiredo Pires;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
38;Ivan Saraiva Silva;Consórcio para Formação de Recursos Humanos em Nível de Pós-Graduação para TV Digital - Codificação de sinal fonte e projeto de circuitos integrados, hardware e firmware para o SBTVD;2008;"2012";EM_ANDAMENTO;DESENVOLVIMENTO;"2";"";"2";"";"Ivan Saraiva Silva;  Sergio Bampi;  Luciano Volcan Agostini;  Altamiro Amadeu Susin;  Ricardo Pezzuol Jacobi;  ";Coordenação de Aperfeiçoamento de Pessoal de Nível Superior;Sim
38;Ivan Saraiva Silva;Arquiteturas reconfiguráveis Híbridas: Implementação e Aplicações Embarcadas;2007;"2008";EM_ANDAMENTO;PESQUISA;"";"";"2";"2";"Ivan Saraiva Silva;  Arnaldo Pereira de Azevedo Filho;  ";Universidade Federal do Rio Grande do Norte;Sim
