"id_docente";"nome";"tipo";"titulo";"ano";"financiadora";"outras_informacoes";"autores"
30;Luciano Reis Coutinho;OUTRA;Membro do comitê de programa do WESAAC 2016 - 10th Workshop-School on Agents, Environments, and Applications;2016;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do comitê de programa do COIN@ECAI2016 - Coordination, Organizations, Institutions and Norms @ the European Conference on Artificial Intelligence 2016;2016;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do comitê de programa do WESAAC 2015 - 9th Workshop-School on Agents, Environments, and Applications;2015;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do comitê de programa do COIN@IJCAI2015 - Coordination, Organizations, Institutions and Norms in Agent Systems;2015;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do comitê de programa do COIN@AAMAS2015 - Coordination, Organizations, Institutions and Norms in Agent Systems;2015;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do comitê de programa do COIN2014 - 16th International Workshop on Coordination, Organisations, Institutions and Norms, AAMAS 2014;2014;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do comitê de programa do BRACIS\ENIAC 2014 - 3rd Brazilian Conference on Intelligent Systems \ XI Encontro Nacional de Inteligência Artificial e Computacional;2014;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do comitê de programa do WESAAC 2014 - 8th Workshop-School on Agents, Environments, and Applications;2014;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do comitê de programa do WESAAC 2013 - 7th Workshop-School on Agents, Environments, and Applications;2013;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do Comitê de Programa do II Workshop on Autonomous Software Systems - AutoSoft 2012 at CBSoft;2012;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRO;IV Jornada Informática do Maranhão (JIM 2012);2012;UFMA;"Local: Centro Pedagógico Paulo Freire - UFMA; Cidade: São Luís, MA; Duração: 1; ";"Mário Antonio Meireles Teixeira;Anselmo Cardoso de Paiva;Alexandre César Muniz de Oliveira;Aristófanes Corrêa Silva;"
30;Luciano Reis Coutinho;OUTRA;Membro do Comitê de Programa  JIM 2012 / ERCEMAPI 2012;2012;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do Comitê de Programa do 8th Iberoamerican Workshop on Multi-Agent Systems (IBERAGENTS?2012);2012;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do Comitê de Programa do ENIA 2012 (Encontro Nacional de Inteligencia Artificial 2012);2012;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do Comitê de Programa do 14th International Workshop on Coordination, Organization, Institutions, and Norms (COIN@AAMAS 2012);2012;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do Comitê de Programa do VI Workshop-Escola de Sistemas de Agentes, seus Ambientes e apliCações (WESAAC 2012);2012;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;CONCURSO;XVI Maratona de Programação, Primeira Fase, Sede São Luís, MA;2011;Universidade Federal do Maranhão;"Local: Departamento de Informática/UFMA; Cidade: São Luís; Duração: 1; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do Comitê de Programa do Workshop on Autonomous Software Systems (AutoSoft 2011);2011;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do Comitê de Programa do IV Congresso Tecnológico InfoBrasil (INFOBRASIL 2011);2011;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;OUTRA;Membro do Comitê de Programa do V Workshop-Escola de Sistemas de Agentes, seus Ambientes e apliCações (WESAAC 2011);2011;"";"Finalidade: ; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;CONCURSO;XV Maratona de Programação, Primeira Fase, Sede São Luís, MA;2010;Universidade Federal do Maranhão/ Departamento de Informática;"Local: Departamento de Informática/UFMA; Cidade: São Luís; Duração: 1; ";"Luciano Reis Coutinho;"
30;Luciano Reis Coutinho;CONGRESSO;III Jornada de Informática do Maranhão (JIM 2010);2010;Universidade Federal do Maranhão/ Departamento de Informática;"Local: Sebrae Multicenter; Cidade: São Luís; Duração: 1; ";"Luciano Reis Coutinho;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - EduComp 2021 - Trilha 1: Artigos de Pesquisa e Ensaios;2021;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - Trilha 1: Abordagens Metodológicas e Tecnológicas para Educação Básica e Superior;2020;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - SBQS 2020 - Relatos de Experiência;2020;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - XIV Simpósio Brasileiro de Sistemas de Informação;2020;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;OUTRO;SBGAMES 2020 - TRILHA EDUCAÇÃO;2020;SBC;"Local: Recife; Cidade: Recife; Duração: ; ";"Luis Jorge Enrique Rivero Cabrejos;Jacilane de Holanda Rabelo;"
22;Luis Jorge Enrique Rivero Cabrejos;OUTRO;Jornada Informática do Maranhão Online;2020;UFMA;"Local: São Luis; Cidade: São Luis; Duração: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - SBSI 2020 - Workshop de Iniciação Científica em Sistemas de Informação;2020;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;OUTRO;SBSI 2020 - Workshop de Iniciação Científica em Sistemas de Informação;2020;SBC;"Local: São Paulo; Cidade: São Paulo; Duração: 1; ";"Sebastião Santos;Flavia Carvalho;Yandson Costa;Davi Viana dos Santos;Luis Jorge Enrique Rivero Cabrejos;Luis Jorge Enrique Rivero Cabrejos;Denis Fantinato;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - SBQS 2020 - Education Track;2020;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - Trilha 2: Jogos Educacionais e Tecnologia Inovadora para Educação;2020;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - SBGAMES 2020 - TRILHA EDUCAÇÃO;2020;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;OUTRO;SBSI 2019 - Competição de Desenvolvimento de SI Inovadores;2019;SBC;"Local: Aracajú; Cidade: Aracajú; Duração: ; ";"Luis Jorge Enrique Rivero Cabrejos;Fabio Rocha;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - SBSI 2019 - Competição de Desenvolvimento de SI Inovadores;2019;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - XV Simpósio Brasileiro de Sistemas de Informação;2019;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - IHC 2019 - Competição de Design;2019;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - CSBC 2019 - 46º SEMISH;2019;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - CSBC 2019 - 8º BraSNAM;2019;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - CBSoft 2019 - WTDSOFT 2019;2019;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - VII Escola Regional de Computação Ceará, Maranhão, Piauí;2019;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - IHC 2019 - Interação Humano Computador na Prática;2019;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - SBGames 2019 - Educação;2019;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - SBIE 2019 - Trilha 5: Aprendizagem Colaborativa mediada por tecnologia (CSCL);2019;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - CSBC 2019 - Concurso de Trabalhos de Iniciação Científica;2019;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;OUTRO;Encontro Acadêmico de Computação (EAComp) da UFMA;2019;UFMA;"Local: ; Cidade: ; Duração: 1; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - XVII Simpósio Brasileiro sobre Fatores Humanos em Sistemas Computacionais - Pôsteres Virtuais e Demos. (Editoração/Anais);2018;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - 9th Euro American Conference on Telematics and Information Systems (EATIS 2018). (Editoração/Anais);2018;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - CSBC 2018 - CSBC 2018 - Workshop sobre Aspectos Sociais, Humanos e Econômicos de Software. (Editoração/Anais);2018;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - SBSI 2018 - Workshop de Teses e Dissertações em Sistemas de Informação. (Editoração/Anais);2018;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - CSBC 2018 - 45º SEMISH - Seminário Integrado de Software e Hardware. (Editoração/Anais);2018;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - CSBC 2018 - Concurso de Trabalhos de Iniciação Científica. (Editoração/Anais);2018;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - WEI 2018 - Workshop sobre Educação em Computação. (Editoração/Anais);2018;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - CSBC 2018 - VII BraSNAM - Brazilian Workshop on Social Network Analysis and Mining. (Editoração/Anais);2018;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - IX Brazilian Conference on Software: Theory and Practice (CBSoft) 2018 - WTDSoft - Simpósio Brasileiro de Informática na Educação. (Editoração/Anais);2018;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - CBIE 2018 - Simpósio Brasileiro de Informática na Educação. (Editoração/Anais);2018;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - IHC 2017 - XVI Simpósio Brasileiro sobre Fatores Humanos em Sistemas Computacionais - Full and Short Papers. (Editoração/Anais);2017;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - IHC 2017 - XVI Simpósio Brasileiro sobre Fatores Humanos em Sistemas Computacionais - IHC 2017 - Design Competition. (Editoração/Anais);2017;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - IJSEKE 2016 International Journal of Software Engineering and Knowledge Engineering. (Editoração/Anais);2016;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
22;Luis Jorge Enrique Rivero Cabrejos;Membro de Comitê de Programa;Membro de Comitê de Programa - Information and Software Technology. (Editoração/Anais);2015;"";"Finalidade: ; Cidade: ; Local: ; ";"Luis Jorge Enrique Rivero Cabrejos;"
25;Mário Antonio Meireles Teixeira;SOFTWARE;Infográfico Interativo 2.0;2022;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512022001509-9; Data Depósito: 05072022; Depositante: ; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;SOFTWARE;Livro Digital 3.0;2022;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512022001500-5; Data Depósito: 28022022; Depositante: JOSIELY NOGUEIRA ARAÚJO;KAROLINE CORRÊA TRINDADE;Rayanne Silveira;Yandson Costa;Davi Viana dos Santos;Rodrigo de França de Sá Menezes;Universidade Federal do Maranhão; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;SOFTWARE;Saite Dental - Case (Versão Web);2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: 512021001250-0; Data Depósito: 15062021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;SOFTWARE;GAMECASE ADMIN (Ferramenta de Conteudista);2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: 512021001271-2; Data Depósito: 15062021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;SOFTWARE;Livro Digital 2.0;2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: 512021001275-5; Data Depósito: 15062021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;SOFTWARE;SAITE MEDICAL - CASE (Android) 2.0;2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: 512021001227-5; Data Depósito: 15062021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;SOFTWARE;Saite Medical - Case (iOS) 2.0;2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: 512021001228-3; Data Depósito: 15062021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;SOFTWARE;Saite Medical - Case (Versão Web);2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: 512021001229-1; Data Depósito: 15062021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;SOFTWARE;Saite Clinical - Case (iOS);2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: 512021001263-1; Data Depósito: 15062021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;SOFTWARE;SAITEAVA;2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: 512021001298-4; Data Depósito: 22062021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;SOFTWARE;Central de Dados;2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: 512021001273-9; Data Depósito: 15062021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;SOFTWARE;Saite Clinical - Case (Android);2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: 512021001260-7; Data Depósito: 15062021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;SOFTWARE;Saite Clinical - Case (Versão Web);2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: 512021001265-8; Data Depósito: 15062021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;SOFTWARE;Saite Dental - Case (Android) 2.0;2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: 512021001247-0; Data Depósito: 15062021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;SOFTWARE;Saite Dental - Case (iOS) 2.0;2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: 512021001248-8; Data Depósito: 15062021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
25;Mário Antonio Meireles Teixeira;RELATORIO_TECNICO;End-to-End Informed VM Selection in Compute Clouds;2014;CAPES;"Finalidade: Relatório de pesquisa - Pós-Doutorado; ";"Mário Antonio Meireles Teixeira;Azer Bestavros;"
25;Mário Antonio Meireles Teixeira;OUTRO;VI Escola Regional de Computação dos Estados do Ceará, Maranhão e Piauí (ERCEMAPI);2012;UFMA;"Local: Centro Pedagógico Paulo Freire - UFMA; Cidade: São Luís, MA; Duração: 1; ";"Mário Antonio Meireles Teixeira;Anselmo Cardoso de Paiva;Alexandre César Muniz de Oliveira;Aristófanes Corrêa Silva;"
25;Mário Antonio Meireles Teixeira;OUTRO;IV Jornada Informática do Maranhão (JIM 2012);2012;UFMA;"Local: Centro Pedagógico Paulo Freire - UFMA; Cidade: São Luís, MA; Duração: 1; ";"Mário Antonio Meireles Teixeira;Anselmo Cardoso de Paiva;Alexandre César Muniz de Oliveira;Aristófanes Corrêa Silva;"
25;Mário Antonio Meireles Teixeira;OUTRO;III Jornada de Informática do Maranhão - JIM 2010;2010;UFMA;"Local: ; Cidade: ; Duração: 1; ";"Mário Antonio Meireles Teixeira;"
25;Mário Antonio Meireles Teixeira;SOFTWARE;NCL Eclipse;2010;"UFMA; PUC-Rio";"Finalidade: Autoria de Aplicações de TV Digital Interativa na Linguagem NCL; Plataforma: NCL; Lua; Ambiente: Ferramentas de suporte ao desenvolv. de sistemas; ";"Roberto Gerson de Albuquerque Azevedo;Eduardo Cruz Araújo;Rodrigo Costa M. Santos;Carlos de Salles Soares Neto;Mário Antonio Meireles Teixeira;"
25;Mário Antonio Meireles Teixeira;CONGRESSO;WebMedia 2010 - XVI Simpósio Brasileiro de Sistemas Multimídia e Web;2010;UFMG;"Local: ; Cidade: Belo Horizonte, MG; Duração: 1; ";"Mário Antonio Meireles Teixeira;"
25;Mário Antonio Meireles Teixeira;CONGRESSO;WebMedia 2009 - XV Simpósio Brasileiro de Sistemas Multimídia e Web;2009;UFC;"Local: ; Cidade: Fortaleza, CE; Duração: 1; ";"Mário Antonio Meireles Teixeira;"
25;Mário Antonio Meireles Teixeira;CONGRESSO;Escola Regional de Computação CE, MA, PI (ERCEMAPI);2008;UFMA;"Local: SEBRAE Multicenter; Cidade: São Luís, MA; Duração: 1; ";"Mário Antonio Meireles Teixeira;"
25;Mário Antonio Meireles Teixeira;CONGRESSO;II Jornada de Informática do Maranhão (JIM);2008;UFMA - DEINF;"Local: SEBRAE Multicenter; Cidade: São Luís, MA; Duração: 1; ";"Mário Antonio Meireles Teixeira;"
25;Mário Antonio Meireles Teixeira;CONGRESSO;I Jornada de Informática do Maranhão (JIM);2006;UFMA - DEINF;"Local: Centro de Convenções do SEBRAE; Cidade: São Luís, MA; Duração: 1; ";"Mário Antonio Meireles Teixeira;Ricardo Ribeiro dos Santos;Marcos José Santana;Regina Helena Carlucci Santana;Mário Antonio Meireles Teixeira;"
25;Mário Antonio Meireles Teixeira;SOFTWARE;SWDS - Servidor Web com Diferenciação de Serviços;2004;CAPES-PICDT;"Finalidade: Ensino e Pesquisa; Plataforma: Intel; Ambiente: Linux; ";"Mário Antonio Meireles Teixeira;Marcos José Santana;Regina Helena Carlucci Santana;"
42;Paulo Sergio Marques dos Santos;CURSO-DE-CURTA-DURACAO-MINISTRADO;Oficina de Programação: Algoritmos;2022;Universidade Federal do Delta do Parnaíba;"Participação dos autores: DOCENTE; Local do Curso: Universidade Federal do Delta do Parnaíba; Cidade: Parnaíba; Duração: 2; ";"Paulo Sergio Marques dos Santos;Susana Scheimberg;Paulo Sergio Marques dos Santos;Susana Scheimberg;Paulo Sergio Marques dos Santos;Susana Scheimberg;Paulo Sergio Marques dos Santos;Susana Scheimberg;Paulo Sergio Marques dos Santos;Susana Scheimberg;Paulo Sergio Marques dos Santos;Susana Scheimberg;Paulo Sergio Marques dos Santos;Paulo Sergio Marques dos Santos;Susana Scheimberg;Paulo Sergio Marques dos Santos;Susana Scheimberg;Afonso Norberto da Silva;Paulo Roberto Oliveira;Paulo Sergio Marques dos Santos;Paulo Sergio Marques dos Santos;Susana Scheimberg;Paulo Sergio Marques dos Santos;Susana Scheimberg;Paulo Sergio Marques dos Santos;João Xavier da Cruz Neto;Pedro Antonio SOARES Jr;Paulo Sergio Marques dos Santos;Paulo Sergio Marques dos Santos;Paulo Sergio Marques dos Santos;Sissy da Silva Souza;Paulo Sergio Marques dos Santos;Sissy da Silva Souza;João Xavier da Cruz Neto;Glaydston Carvalho Bento;Paulo Sergio Marques dos Santos;Susana Scheimberg;Pedro Jorge Sousa dos Santos;Paulo Sergio Marques dos Santos;Paulo Sergio Marques dos Santos;Sissy da Silva Souza;Pedro Jorge Sousa dos Santos;Carlos Augusto David Ribeiro;Cleyton Natanael Lopes de Carvalho Cunha;Haroldo Rodrigues Clark;Israel de Sousa Evangelista;Paulo Sergio Marques dos Santos;Paulo Sergio Marques dos Santos;Paulo Sergio Marques dos Santos;"
42;Paulo Sergio Marques dos Santos;CONGRESSO;XLI Congresso Nacional de Matemática Aplicada e Computacional;2022;Sociedade Brasileira de Matemática Aplicada e Computacional - SBMAC;"Local: Universidade Estadual de Campinas - Remoto; Cidade: Campinas - SP; Duração: 1; ";"Paulo Sergio Marques dos Santos;"
42;Paulo Sergio Marques dos Santos;CONGRESSO;IV Encontro Regional de Matemática Aplicada e Computacional;2022;Sociedade Brasileira de Matemática Aplicada e Computacional - SBMAC;"Local: Campus do Bacanga - Universidade Federal do Maranhão; Cidade: São Luis - MA; Duração: 1; ";"Paulo Sergio Marques dos Santos;Valdiane Sales Araujo;Sissy da Silva Souza;Francisco Carpegiani Medeiros Borges;Michael Ferreira de Souza;Pedro Jorge Sousa dos Santos;Jesus Ossian da Cunha Silva;Valeska Martins de Souza;João Coelho Silva Filho;João de Deus Mendes da Silva;"
42;Paulo Sergio Marques dos Santos;CONGRESSO;III Encontro Regional de Matemática Aplicada e Computacional - ERMAC;2019;Sociedade Brasileira de Matemática Aplicada e Computacional;"Local: Campus Ministro Reis Velloso - UFPI/UFDPAR; Cidade: Parnaíba, Piauí; Duração: 1; ";"Sissy da Silva Souza;Pedro Jorge Sousa dos Santos;Francisco Carpegiani Medeiros Borges;Michael Ferreira de Souza;Manoel Bezerra Campelo;Jesus Ossian da Cunha Silva;Paulo Sergio Marques dos Santos;"
42;Paulo Sergio Marques dos Santos;CONGRESSO;II Encontro Regional de Matemática Aplicada e Computacional - ERMAC;2018;Sociedade Brasileira de Matemática Aplicada e Computacional;"Local: DEMA - Universidade Federal do Ceará - UFC; Cidade: Fortaleza; Duração: 1; ";"Jesus Ossian da Cunha Silva;Ricardo Coelho Silva;Michael Ferreira de Souza;Julio Francisco Barros Neto;Paulo Sergio Marques dos Santos;"
42;Paulo Sergio Marques dos Santos;CONGRESSO;IX Brazilian Workshop on Continuous Optimization;2012;IMPA/PGMAT-UFPI;"Local: Hotel SESC PRAIA; Cidade: Luis Correia-Pi; Duração: 1; ";"Joao Xavier da Cruz Neto;Jurandir de Oliveira Lopes;Marcos Vinicius Travaglia;Alfredo Noel  Iusem;Joao Xavier da Cruz Neto;Paulo Sérgio Marques dos Santos;Jurandir de Oliveira Lopes;Sissy da Silva Souza;"
